date_id,full_date,day,day_name,day_of_week,week_of_year,month,month_name,quarter,year,decade,is_weekend,is_leap_year,is_year_start,period_label
1048,2022-11-14,14,Monday,1,46,11,November,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1049,2022-11-15,15,Tuesday,2,46,11,November,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1050,2022-11-16,16,Wednesday,3,46,11,November,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1051,2022-11-17,17,Thursday,4,46,11,November,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1052,2022-11-18,18,Friday,5,46,11,November,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1053,2022-11-19,19,Saturday,6,46,11,November,Q4,2022,2020s,true,false,false,Post-Pandemic Year 2
1054,2022-11-20,20,Sunday,7,46,11,November,Q4,2022,2020s,true,false,false,Post-Pandemic Year 2
1055,2022-11-21,21,Monday,1,47,11,November,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1056,2022-11-22,22,Tuesday,2,47,11,November,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1057,2022-11-23,23,Wednesday,3,47,11,November,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1058,2022-11-24,24,Thursday,4,47,11,November,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1059,2022-11-25,25,Friday,5,47,11,November,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1060,2022-11-26,26,Saturday,6,47,11,November,Q4,2022,2020s,true,false,false,Post-Pandemic Year 2
1061,2022-11-27,27,Sunday,7,47,11,November,Q4,2022,2020s,true,false,false,Post-Pandemic Year 2
1062,2022-11-28,28,Monday,1,48,11,November,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1063,2022-11-29,29,Tuesday,2,48,11,November,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1064,2022-11-30,30,Wednesday,3,48,11,November,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1065,2022-12-01,1,Thursday,4,48,12,December,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1066,2022-12-02,2,Friday,5,48,12,December,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1067,2022-12-03,3,Saturday,6,48,12,December,Q4,2022,2020s,true,false,false,Post-Pandemic Year 2
1068,2022-12-04,4,Sunday,7,48,12,December,Q4,2022,2020s,true,false,false,Post-Pandemic Year 2
1069,2022-12-05,5,Monday,1,49,12,December,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1070,2022-12-06,6,Tuesday,2,49,12,December,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1071,2022-12-07,7,Wednesday,3,49,12,December,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1072,2022-12-08,8,Thursday,4,49,12,December,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1073,2022-12-09,9,Friday,5,49,12,December,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1074,2022-12-10,10,Saturday,6,49,12,December,Q4,2022,2020s,true,false,false,Post-Pandemic Year 2
1075,2022-12-11,11,Sunday,7,49,12,December,Q4,2022,2020s,true,false,false,Post-Pandemic Year 2
1076,2022-12-12,12,Monday,1,50,12,December,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1077,2022-12-13,13,Tuesday,2,50,12,December,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1078,2022-12-14,14,Wednesday,3,50,12,December,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1079,2022-12-15,15,Thursday,4,50,12,December,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1080,2022-12-16,16,Friday,5,50,12,December,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1081,2022-12-17,17,Saturday,6,50,12,December,Q4,2022,2020s,true,false,false,Post-Pandemic Year 2
1082,2022-12-18,18,Sunday,7,50,12,December,Q4,2022,2020s,true,false,false,Post-Pandemic Year 2
1083,2022-12-19,19,Monday,1,51,12,December,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1084,2022-12-20,20,Tuesday,2,51,12,December,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1085,2022-12-21,21,Wednesday,3,51,12,December,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1086,2022-12-22,22,Thursday,4,51,12,December,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1087,2022-12-23,23,Friday,5,51,12,December,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1088,2022-12-24,24,Saturday,6,51,12,December,Q4,2022,2020s,true,false,false,Post-Pandemic Year 2
1089,2022-12-25,25,Sunday,7,51,12,December,Q4,2022,2020s,true,false,false,Post-Pandemic Year 2
1090,2022-12-26,26,Monday,1,52,12,December,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1091,2022-12-27,27,Tuesday,2,52,12,December,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1092,2022-12-28,28,Wednesday,3,52,12,December,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1093,2022-12-29,29,Thursday,4,52,12,December,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1094,2022-12-30,30,Friday,5,52,12,December,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1095,2022-12-31,31,Saturday,6,52,12,December,Q4,2022,2020s,true,false,false,Post-Pandemic Year 2
